Store_id,Department_name
7694,Golf
10390,Golf
11624,Golf
8764,Golf
8915,Outdoors
9184,Outdoors
8913,Outdoors
11068,Outdoors
11817,Outdoors
11366,Outdoors
9578,Fitness
8372,Fitness
7773,Fitness
11720,Footwear
11093,Footwear
10747,Footwear
9330,Footwear
8231,Footwear
8670,Footwear
10023,Apparel
7645,Apparel
8069,Apparel
11584,Apparel
10463,Golf
10715,Golf
8220,Golf
10961,Golf
9892,Golf
11567,Golf
7974,Golf
10747,Golf
8053,Golf
10023,Golf
9346,Golf
8895,Golf
9835,Golf
9162,Outdoors
7794,Outdoors
8266,Outdoors
11427,Outdoors
10404,Outdoors
11747,Outdoors
8255,Fan Shop
9058,Footwear
10604,Apparel
8726,Apparel
9978,Golf
8214,Golf
10470,Outdoors
11748,Outdoors
8416,Footwear
8052,Footwear
7988,Footwear
10543,Footwear
11719,Apparel
7600,Golf
9050,Golf
11510,Golf
7988,Golf
9229,Golf
8042,Outdoors
7988,Outdoors
11689,Footwear
8800,Apparel
10972,Apparel
10421,Golf
8915,Golf
11301,Golf
7808,Golf
8532,Fitness
10169,Footwear
9621,Footwear
7615,Footwear
10711,Footwear
8061,Footwear
10457,Footwear
11776,Apparel
10187,Apparel
9177,Apparel
9467,Golf
11732,Golf
8087,Golf
7962,Golf
7615,Golf
8532,Golf
7803,Outdoors
9761,Fitness
7640,Footwear
11757,Apparel
10211,Apparel
8574,Golf
11577,Golf
8510,Golf
9384,Golf
11427,Golf
10003,Outdoors
11172,Outdoors
11815,Outdoors
8355,Outdoors
11142,Footwear
9935,Footwear
9876,Footwear
10864,Footwear
8526,Footwear
8266,Footwear
8689,Footwear
10196,Footwear
8825,Apparel
7628,Apparel
11647,Apparel
8403,Apparel
9935,Golf
7995,Golf
9251,Golf
11534,Outdoors
8198,Outdoors
11209,Outdoors
11223,Outdoors
9815,Fitness
7761,Fitness
9815,Footwear
10259,Footwear
10514,Apparel
8312,Apparel
11485,Apparel
9458,Apparel
8052,Golf
9969,Golf
9951,Golf
7553,Golf
10125,Golf
8068,Golf
10622,Fitness
10184,Footwear
10678,Footwear
11218,Apparel
10179,Apparel
7982,Apparel
11222,Apparel
11233,Apparel
10179,Golf
10644,Golf
8598,Outdoors
7982,Outdoors
11274,Fan Shop
9518,Fan Shop
11610,Fan Shop
8598,Fan Shop
7867,Fan Shop
8176,Technology
11810,Technology
11005,Technology
9825,Technology
8122,Technology
10985,Technology
7944,Technology
10783,Technology
7774,Technology
10029,Technology
9739,Technology
11753,Technology
11486,Technology
10327,Technology
10274,Technology
7863,Technology
8953,Technology
10132,Technology
9775,Technology
10180,Technology
10829,Technology
10086,Fitness
9914,Fitness
11491,Fitness
9265,Fitness
9802,Fitness
8305,Fitness
10326,Footwear
10809,Footwear
9456,Footwear
9363,Footwear
7543,Footwear
11670,Apparel
10809,Apparel
11541,Apparel
8674,Apparel
9915,Apparel
8628,Apparel
7892,Apparel
9471,Apparel
10228,Apparel
9265,Apparel
9369,Apparel
9434,Apparel
10729,Apparel
11777,Apparel
10086,Apparel
8836,Apparel
7587,Apparel
11089,Apparel
10821,Apparel
8514,Apparel
8041,Apparel
9693,Apparel
11064,Apparel
11031,Apparel
8377,Apparel
10930,Apparel
9069,Apparel
8689,Apparel
11606,Apparel
7610,Apparel
11426,Apparel
10217,Apparel
8743,Apparel
8590,Apparel
9783,Apparel
11777,Golf
8805,Golf
9265,Golf
10061,Golf
11184,Golf
9783,Golf
8291,Golf
8389,Golf
11274,Golf
9052,Outdoors
9146,Outdoors
11177,Outdoors
10086,Outdoors
7586,Outdoors
9106,Outdoors
10326,Fan Shop
11488,Fan Shop
9501,Fan Shop
8769,Fan Shop
9036,Fan Shop
8951,Fan Shop
8095,Fan Shop
4322,Fan Shop
11553,Fan Shop
9986,Fan Shop
11190,Fan Shop
8137,Fan Shop
7864,Fan Shop
10436,Fan Shop
11031,Fan Shop
10320,Fan Shop
9475,Fan Shop
8377,Fan Shop
8041,Fan Shop
11426,Fan Shop
8959,Fan Shop
11269,Fan Shop
10490,Fan Shop
9577,Fan Shop
10821,Fan Shop
9678,Fan Shop
8035,Fan Shop
8514,Fan Shop
8416,Fan Shop
11281,Fan Shop
9209,Fan Shop
8312,Fan Shop
9106,Fan Shop
9772,Fan Shop
11394,Fan Shop
10635,Fan Shop
8716,Fan Shop
9369,Fan Shop
8689,Fan Shop
11832,Fan Shop
8949,Fan Shop
9624,Fan Shop
8773,Fan Shop
9086,Fan Shop
7626,Fan Shop
7969,Fan Shop
10809,Fan Shop
8282,Fan Shop
9672,Book Shop
11163,Book Shop
7707,Book Shop
9068,Book Shop
8438,Book Shop
8258,Book Shop
11001,Discs Shop
10529,Discs Shop
9789,Discs Shop
8475,Discs Shop
11202,Technology
10629,Technology
8445,Technology
11520,Technology
9861,Technology
10652,Footwear
11801,Footwear
9769,Golf
10259,Fan Shop
10311,Fan Shop
11379,Fan Shop
9290,Fan Shop
9761,Fan Shop
10422,Fan Shop
11673,Fan Shop
11008,Fitness
9442,Apparel
8366,Golf
9442,Golf
11730,Golf
7575,Outdoors
9855,Footwear
9634,Footwear
11290,Footwear
7978,Apparel
8183,Apparel
9722,Golf
8403,Fitness
9965,Footwear
9257,Footwear
7966,Footwear
10859,Golf
9449,Golf
7918,Fitness
11241,Golf
9012,Footwear
8877,Footwear
7599,Apparel
8549,Golf
7579,Golf
10358,Footwear
8598,Footwear
8317,Footwear
11495,Golf
9698,Golf
10054,Golf
9855,Outdoors
8183,Outdoors
11405,Footwear
10461,Golf
11256,Golf
7932,Golf
7860,Golf
10929,Outdoors
11379,Apparel
10422,Apparel
8316,Golf
8640,Footwear
9237,Golf
7989,Apparel
7575,Apparel
10690,Golf
8877,Outdoors
9722,Footwear
9722,Apparel
10054,Outdoors
11124,Outdoors
7860,Apparel
8021,Golf
9449,Footwear
9001,Outdoors
7918,Apparel
8366,Apparel
9012,Outdoors
10054,Footwear
10329,Outdoors
8021,Footwear
7704,Apparel
10303,Apparel
8403,Golf
10760,Footwear
7984,Footwear
11556,Apparel
11278,Apparel
9428,Apparel
8252,Golf
9850,Fan Shop
7818,Fan Shop
8751,Fan Shop
10434,Fan Shop
11556,Fan Shop
10581,Fan Shop
8745,Fan Shop
10112,Technology
11152,Apparel
9966,Golf
9239,Technology
7719,Technology
8518,Technology
10069,Technology
10752,Technology
8971,Technology
8722,Technology
10770,Technology
11656,Technology
11389,Technology
9222,Technology
9068,Technology
8368,Technology
10898,Technology
8473,Technology
11568,Technology
8892,Technology
11078,Technology
8198,Technology
9819,Technology
7689,Technology
11216,Technology
10187,Fitness
8411,Fitness
8507,Fitness
8345,Footwear
10187,Footwear
10066,Footwear
9950,Footwear
7970,Footwear
11211,Apparel
10061,Apparel
7549,Apparel
9206,Apparel
8192,Apparel
7674,Apparel
8531,Apparel
10816,Apparel
11094,Apparel
9473,Apparel
10622,Apparel
8869,Apparel
7848,Apparel
10768,Apparel
7806,Apparel
10465,Apparel
8626,Apparel
10557,Apparel
9450,Apparel
9561,Apparel
10292,Apparel
8042,Apparel
7970,Apparel
9627,Golf
10768,Golf
8192,Golf
11545,Golf
8330,Golf
11490,Outdoors
11530,Fan Shop
11487,Fan Shop
10622,Fan Shop
11102,Fan Shop
11256,Fan Shop
7609,Fan Shop
10983,Fan Shop
10816,Fan Shop
10822,Fan Shop
9627,Fan Shop
8042,Fan Shop
10327,Fan Shop
9674,Fan Shop
8423,Fan Shop
7848,Fan Shop
8249,Fan Shop
7806,Fan Shop
9271,Fan Shop
8928,Fan Shop
8140,Fan Shop
7549,Fan Shop
9950,Fan Shop
11415,Fan Shop
8531,Fan Shop
7810,Fan Shop
8878,Fan Shop
9287,Fan Shop
7996,Fan Shop
8604,Fan Shop
8169,Fan Shop
11676,Fan Shop
10066,Fan Shop
11329,Fan Shop
8192,Fan Shop
9017,Book Shop
7611,Book Shop
10550,Discs Shop
10966,Discs Shop
10305,Discs Shop
8669,Discs Shop
9792,Discs Shop
11164,Footwear
10852,Apparel
11164,Apparel
9889,Golf
10332,Fan Shop
7654,Fan Shop
11164,Fan Shop
9889,Fan Shop
8171,Fitness
8242,Fitness
11429,Footwear
8628,Footwear
7624,Footwear
10531,Footwear
8425,Apparel
11333,Apparel
7908,Apparel
9104,Apparel
11770,Apparel
10114,Apparel
8492,Apparel
9775,Apparel
10822,Apparel
7789,Apparel
9584,Apparel
10531,Apparel
8226,Apparel
11223,Apparel
8144,Apparel
10380,Apparel
8510,Apparel
9762,Apparel
11018,Golf
7549,Golf
10020,Golf
10386,Golf
8783,Golf
9584,Golf
8492,Golf
8515,Outdoors
7688,Outdoors
9319,Outdoors
7747,Outdoors
11829,Outdoors
10059,Fan Shop
9775,Fan Shop
9110,Fan Shop
9200,Fan Shop
9450,Fan Shop
8395,Fan Shop
8515,Fan Shop
7690,Fan Shop
7908,Fan Shop
11009,Fan Shop
11815,Fan Shop
8639,Fan Shop
10229,Fan Shop
10825,Fan Shop
8888,Fan Shop
11008,Fan Shop
11333,Fan Shop
8142,Fan Shop
11545,Fan Shop
11107,Fan Shop
8652,Fan Shop
11150,Fan Shop
8768,Fan Shop
9055,Fan Shop
7872,Fan Shop
9527,Fan Shop
10475,Fan Shop
10833,Fan Shop
10386,Fan Shop
9339,Fan Shop
9265,Fan Shop
8080,Fan Shop
9726,Fan Shop
11707,Fan Shop
8270,Fan Shop
9104,Fan Shop
9913,Fan Shop
10741,Fan Shop
7823,Fan Shop
8106,Fan Shop
7913,Fan Shop
10203,Discs Shop
8236,Discs Shop
9001,Discs Shop
11045,Technology
10187,Technology
10616,Technology
9383,Pet Shop
11753,Pet Shop
11818,Pet Shop
9174,Pet Shop
10159,Pet Shop
9328,Pet Shop
10835,Pet Shop
10353,Health and Beauty 
11368,Health and Beauty 
10484,Fitness
8482,Footwear
10400,Footwear
11116,Footwear
10981,Apparel
8724,Apparel
8787,Apparel
8031,Apparel
8607,Apparel
10227,Apparel
10437,Apparel
8733,Apparel
8489,Apparel
8258,Apparel
10092,Apparel
9750,Apparel
8745,Apparel
10200,Apparel
9749,Apparel
11027,Apparel
7969,Golf
10473,Golf
11726,Golf
8489,Golf
10092,Golf
9212,Golf
9736,Golf
8611,Golf
10583,Outdoors
11805,Outdoors
9871,Fan Shop
9935,Fan Shop
8151,Fan Shop
7801,Fan Shop
8489,Fan Shop
10183,Fan Shop
7857,Fan Shop
11035,Fan Shop
11726,Fan Shop
8306,Fan Shop
10227,Fan Shop
10575,Fan Shop
10030,Fan Shop
9123,Fan Shop
11463,Fan Shop
8762,Fan Shop
7890,Fan Shop
8607,Fan Shop
9372,Book Shop
11389,Book Shop
9046,Discs Shop
8260,Discs Shop
7655,Discs Shop
10456,Discs Shop
11629,Discs Shop
11120,Discs Shop
8687,Discs Shop
10759,Discs Shop
10524,Discs Shop
10337,Discs Shop
11127,Discs Shop
11216,Discs Shop
8579,Discs Shop
9366,Discs Shop
8015,Footwear
8246,Footwear
8544,Footwear
8925,Apparel
8232,Apparel
11148,Apparel
10581,Apparel
9697,Apparel
8801,Apparel
7711,Apparel
10812,Apparel
10488,Golf
11300,Golf
9496,Outdoors
8505,Outdoors
10975,Fan Shop
8232,Fan Shop
9892,Fan Shop
7550,Fan Shop
10884,Fan Shop
11300,Fan Shop
11296,Fan Shop
10798,Fan Shop
7593,Fan Shop
9476,Fan Shop
7921,Fan Shop
8801,Fan Shop
9996,Fan Shop
9442,Fan Shop
8544,Fan Shop
10488,Fan Shop
10597,Fan Shop
11688,Footwear
11072,Apparel
8751,Apparel
11556,Golf
7818,Golf
11152,Golf
10764,Footwear
10224,Footwear
9206,Footwear
9907,Apparel
11329,Apparel
11305,Apparel
9171,Golf
7810,Golf
8531,Golf
11415,Golf
11535,Golf
11361,Golf
10386,Apparel
10703,Apparel
9348,Apparel
11008,Apparel
11513,Golf
7864,Golf
9055,Golf
11417,Golf
11463,Outdoors
9156,Footwear
8378,Outdoors
10729,Fitness
9010,Footwear
10654,Footwear
10564,Footwear
10575,Footwear
11035,Apparel
8414,Golf
9607,Golf
9860,Golf
8762,Golf
10564,Golf
10437,Golf
10575,Golf
10227,Outdoors
9390,Fitness
11300,Footwear
10581,Golf
7665,Outdoors
8414,Outdoors
9794,Golf
11278,Footwear
11278,Golf
11031,Golf
8751,Golf
11688,Golf
10205,Apparel
8842,Footwear
11280,Footwear
9473,Footwear
9306,Footwear
8778,Footwear
9907,Footwear
11637,Footwear
11227,Apparel
9413,Golf
8956,Golf
11640,Golf
10966,Outdoors
7867,Fitness
11774,Footwear
10703,Footwear
9762,Footwear
10082,Footwear
8060,Golf
7571,Golf
8270,Golf
10119,Golf
7872,Golf
8266,Golf
11223,Golf
10119,Outdoors
8786,Outdoors
7549,Outdoors
8891,Fitness
11256,Fitness
9212,Footwear
7890,Footwear
11005,Footwear
8611,Apparel
9473,Golf
11794,Golf
9634,Golf
10827,Golf
7890,Golf
11412,Outdoors
8724,Outdoors
10183,Outdoors
9123,Outdoors
9871,Outdoors
10999,Fitness
8377,Footwear
11591,Footwear
10775,Apparel
8544,Apparel
8239,Golf
10775,Golf
10622,Outdoors
10597,Footwear
8489,Footwear
9850,Golf
8345,Fitness
10069,Footwear
11541,Footwear
7818,Footwear
8626,Footwear
10690,Footwear
8657,Footwear
8345,Apparel
10462,Apparel
10462,Golf
7970,Golf
11637,Golf
9786,Outdoors
7970,Outdoors
11089,Golf
9110,Footwear
8652,Footwear
8786,Footwear
9200,Apparel
10811,Apparel
9527,Apparel
11097,Apparel
9069,Golf
10544,Golf
8299,Outdoors
11150,Outdoors
8454,Outdoors
8106,Outdoors
9266,Footwear
10729,Footwear
7825,Footwear
10139,Footwear
9935,Apparel
9123,Apparel
8031,Golf
8712,Golf
8023,Golf
11269,Outdoors
8008,Fitness
8239,Footwear
9892,Footwear
11300,Apparel
11148,Golf
8242,Golf
10108,Footwear
11418,Footwear
11592,Footwear
10983,Footwear
8869,Golf
8042,Golf
7674,Golf
8956,Outdoors
8531,Outdoors
10801,Outdoors
7654,Footwear
9190,Fitness
10741,Footwear
9913,Footwear
11225,Footwear
8300,Footwear
8226,Footwear
10789,Footwear
10114,Footwear
10119,Footwear
9450,Footwear
7849,Apparel
7687,Golf
10627,Golf
7913,Golf
8300,Golf
9156,Apparel
10251,Fitness
11027,Fitness
11794,Footwear
10280,Footwear
10207,Apparel
10208,Golf
10280,Outdoors
10437,Fan Shop
11209,Footwear
8892,Fitness
7563,Footwear
9052,Footwear
9966,Apparel
8925,Outdoors
10975,Outdoors
8887,Outdoors
7609,Apparel
10640,Fitness
8182,Footwear
8364,Apparel
7604,Apparel
11595,Apparel
8155,Apparel
11036,Apparel
8648,Apparel
10562,Apparel
11115,Apparel
9118,Apparel
10052,Apparel
10014,Apparel
8706,Apparel
9570,Apparel
7856,Apparel
11353,Apparel
7832,Apparel
8539,Apparel
11349,Apparel
11090,Apparel
11323,Apparel
9038,Golf
10384,Golf
9624,Outdoors
8364,Fan Shop
11353,Fan Shop
8023,Fan Shop
11090,Fan Shop
9254,Fan Shop
8911,Fan Shop
11232,Fan Shop
10113,Fan Shop
8805,Fan Shop
10757,Fan Shop
9462,Fan Shop
8706,Fan Shop
10617,Fan Shop
10732,Fan Shop
9570,Fan Shop
8834,Fan Shop
11270,Fan Shop
7856,Fan Shop
10644,Fan Shop
7698,Technology
9448,Footwear
11366,Apparel
8356,Apparel
11453,Apparel
7544,Apparel
10050,Apparel
8501,Golf
8356,Golf
7544,Golf
9105,Fan Shop
11366,Fan Shop
11337,Fan Shop
11453,Fan Shop
9034,Fan Shop
8356,Fan Shop
7544,Fan Shop
9978,Book Shop
8625,Discs Shop
9927,Technology
7957,Technology
8928,Technology
7795,Technology
9495,Technology
10787,Technology
10523,Technology
8145,Technology
8294,Technology
9536,Technology
11174,Technology
8714,Technology
8078,Technology
10774,Technology
9306,Technology
8353,Technology
11113,Technology
9096,Technology
11320,Technology
9662,Technology
11592,Technology
9241,Technology
10796,Technology
9230,Technology
11472,Technology
11665,Technology
10153,Technology
9632,Technology
7716,Technology
9174,Technology
9888,Technology
9138,Technology
11768,Technology
11399,Technology
10779,Technology
8835,Technology
9633,Technology
10808,Technology
9782,Technology
8199,Technology
8154,Technology
8434,Technology
8547,Technology
10602,Technology
11021,Technology
7938,Technology
10474,Technology
7944,Fitness
9036,Fitness
8385,Fitness
9434,Fitness
11091,Footwear
7944,Footwear
9743,Footwear
7888,Footwear
8112,Footwear
9401,Footwear
11121,Footwear
7666,Footwear
9036,Footwear
9493,Footwear
11245,Footwear
10343,Footwear
11554,Footwear
11167,Footwear
10527,Footwear
10532,Footwear
9378,Footwear
9122,Footwear
9168,Apparel
10731,Apparel
8361,Apparel
9596,Apparel
10924,Apparel
9378,Apparel
9084,Apparel
8440,Apparel
9586,Apparel
11167,Apparel
7614,Apparel
9952,Apparel
11071,Apparel
11091,Apparel
11625,Apparel
9889,Apparel
9154,Apparel
9187,Apparel
7990,Apparel
8446,Apparel
7928,Apparel
9556,Apparel
10774,Apparel
7655,Apparel
8264,Apparel
9909,Apparel
7724,Apparel
11803,Apparel
9234,Apparel
7850,Apparel
9439,Apparel
9164,Apparel
8542,Apparel
8556,Apparel
11268,Apparel
11447,Apparel
9700,Apparel
8834,Apparel
7666,Apparel
10766,Apparel
9448,Apparel
8615,Apparel
9536,Apparel
10574,Apparel
10786,Apparel
10987,Apparel
9441,Apparel
8768,Apparel
9546,Apparel
10539,Apparel
11183,Apparel
8841,Apparel
11403,Apparel
8264,Golf
9164,Golf
8661,Golf
9658,Golf
5675,Apparel
2135,Apparel
4622,Apparel
4622,Fan Shop
6728,Fan Shop
5675,Fan Shop
160,Fitness
1663,Footwear
6189,Footwear
6189,Apparel
1518,Apparel
1789,Apparel
5800,Apparel
5770,Apparel
160,Apparel
4196,Apparel
3106,Apparel
5487,Apparel
1681,Apparel
666,Apparel
485,Fan Shop
666,Fan Shop
5800,Fan Shop
3305,Fan Shop
170,Fan Shop
1681,Fan Shop
6454,Fan Shop
7258,Fan Shop
3807,Fan Shop
2,Pet Shop
3796,Pet Shop
323,Footwear
4022,Footwear
7876,Apparel
1672,Apparel
323,Apparel
5117,Apparel
6234,Apparel
1162,Apparel
1975,Apparel
3948,Outdoors
4022,Fan Shop
7876,Fan Shop
3749,Fan Shop
1213,Discs Shop
6998,Discs Shop
3322,Discs Shop
6489,Discs Shop
5576,Pet Shop
3092,Apparel
5817,Apparel
2153,Apparel
2658,Golf
7410,Apparel
6365,Apparel
2342,Apparel
3331,Apparel
5080,Golf
3134,Golf
1831,Fan Shop
5080,Fan Shop
796,Apparel
4470,Footwear
1319,Footwear
3375,Footwear
3646,Footwear
2791,Apparel
4852,Golf
3982,Outdoors
7522,Footwear
1325,Golf
1681,Golf
1251,Golf
2685,Golf
485,Golf
4196,Golf
3749,Golf
6462,Golf
6234,Outdoors
323,Outdoors
1319,Apparel
1039,Footwear
6684,Footwear
4472,Apparel
2170,Outdoors
6728,Apparel
22,Footwear
2860,Footwear
666,Footwear
4324,Apparel
5487,Golf
3749,Apparel
6365,Footwear
6365,Golf
796,Golf
3375,Golf
197,Footwear
4147,Footwear
810,Apparel
195,Golf
7179,Footwear
4263,Apparel
1418,Apparel
793,Apparel
1251,Apparel
6189,Golf
5800,Golf
5487,Outdoors
389,Footwear
1162,Footwear
1401,Apparel
3331,Golf
2118,Outdoors
7007,Outdoors
330,Apparel
4472,Footwear
4852,Footwear
4987,Footwear
2750,Footwear
6738,Golf
2681,Golf
4622,Golf
793,Golf
6767,Golf
666,Golf
6568,Apparel
7876,Golf
5456,Golf
6776,Footwear
7329,Apparel
1164,Apparel
3530,Apparel
3241,Fan Shop
1164,Fan Shop
7079,Apparel
2758,Apparel
558,Golf
5723,Fan Shop
5403,Technology
5148,Technology
7237,Technology
1806,Technology
7517,Technology
37,Technology
4729,Fitness
1080,Fitness
1461,Footwear
5684,Apparel
2130,Apparel
3673,Apparel
1080,Apparel
36,Apparel
4025,Apparel
220,Apparel
5757,Apparel
867,Apparel
7104,Apparel
3608,Apparel
5185,Apparel
4653,Apparel
4246,Apparel
1428,Apparel
5468,Apparel
4090,Apparel
4729,Apparel
4092,Apparel
6232,Apparel
6920,Apparel
1461,Apparel
6179,Apparel
1343,Apparel
3263,Apparel
444,Apparel
3723,Apparel
5663,Apparel
4382,Apparel
5712,Apparel
1439,Golf
5046,Golf
2485,Golf
352,Golf
3642,Golf
3608,Golf
444,Golf
6232,Outdoors
6179,Fan Shop
77,Fan Shop
3723,Fan Shop
4729,Fan Shop
2683,Fan Shop
6920,Fan Shop
3892,Fan Shop
352,Fan Shop
4728,Fan Shop
3863,Fan Shop
5383,Fan Shop
7495,Fan Shop
5530,Fan Shop
2092,Fan Shop
4078,Fan Shop
3608,Fan Shop
808,Fan Shop
1919,Fan Shop
6626,Fan Shop
3583,Fan Shop
6862,Fan Shop
2582,Fan Shop
5224,Fan Shop
6232,Fan Shop
5712,Fan Shop
1312,Fan Shop
5495,Fan Shop
1439,Fan Shop
7026,Book Shop
2443,Book Shop
1344,Book Shop
2372,Book Shop
3526,Discs Shop
284,Discs Shop
3269,Technology
4586,Footwear
1752,Footwear
1166,Apparel
3499,Apparel
6845,Apparel
1871,Apparel
4635,Apparel
3146,Apparel
1692,Golf
3146,Golf
1166,Golf
3503,Fan Shop
1871,Fan Shop
2724,Fan Shop
1692,Fan Shop
4129,Footwear
3395,Footwear
44,Footwear
5264,Footwear
4296,Footwear
3121,Apparel
7194,Apparel
2618,Apparel
4215,Apparel
2248,Apparel
3757,Apparel
797,Apparel
7770,Apparel
1595,Apparel
3142,Apparel
7080,Apparel
451,Apparel
3950,Apparel
7102,Apparel
6962,Apparel
44,Apparel
6086,Apparel
1986,Apparel
4360,Apparel
842,Apparel
948,Apparel
2566,Apparel
7475,Apparel
2841,Apparel
158,Apparel
4296,Apparel
248,Apparel
2248,Golf
6905,Golf
4172,Golf
1175,Outdoors
5757,Outdoors
4440,Fan Shop
1422,Fan Shop
3441,Fan Shop
3065,Fan Shop
3733,Fan Shop
158,Fan Shop
3598,Fan Shop
7194,Fan Shop
6317,Fan Shop
1601,Fan Shop
7056,Fan Shop
3619,Fan Shop
6905,Fan Shop
2,Fan Shop
6007,Fan Shop
7479,Fan Shop
4360,Fan Shop
451,Fan Shop
1475,Fan Shop
160,Fan Shop
1986,Fan Shop
3347,Fan Shop
323,Fan Shop
2601,Fitness
6866,Apparel
365,Apparel
3167,Apparel
4868,Apparel
5242,Apparel
1438,Apparel
3167,Golf
2448,Outdoors
4868,Fan Shop
3949,Fan Shop
5753,Fan Shop
5242,Fan Shop
4677,Fan Shop
365,Fan Shop
6960,Technology
715,Pet Shop
2044,Pet Shop
783,Pet Shop
4368,Pet Shop
6532,Pet Shop
3722,Pet Shop
346,Health and Beauty 
6677,Health and Beauty 
3205,Health and Beauty 
6492,Fitness
167,Footwear
6738,Footwear
1771,Footwear
6160,Footwear
4651,Footwear
2165,Footwear
4097,Apparel
2724,Apparel
3652,Apparel
5556,Apparel
3619,Apparel
7493,Apparel
2500,Apparel
8090,Apparel
7153,Apparel
5370,Apparel
74,Apparel
4587,Apparel
905,Apparel
1502,Apparel
6100,Apparel
2569,Apparel
4935,Apparel
5376,Apparel
6247,Apparel
6734,Apparel
6897,Apparel
2771,Apparel
167,Apparel
3698,Apparel
3112,Apparel
2735,Apparel
545,Apparel
6204,Apparel
126,Apparel
4599,Apparel
1323,Golf
3587,Golf
6986,Golf
5303,Golf
4651,Golf
2724,Golf
3652,Golf
6492,Golf
1121,Outdoors
1416,Outdoors
2449,Outdoors
5925,Outdoors
4651,Outdoors
5852,Outdoors
6866,Fan Shop
1771,Fan Shop
3652,Fan Shop
4993,Fan Shop
4097,Fan Shop
5642,Fan Shop
4851,Fan Shop
855,Fan Shop
2500,Fan Shop
6986,Fan Shop
4587,Fan Shop
6601,Fan Shop
3112,Fan Shop
2874,Fan Shop
5556,Fan Shop
2061,Fan Shop
5303,Fan Shop
3004,Book Shop
2954,Discs Shop
6342,Discs Shop
1542,Discs Shop
5713,Discs Shop
5164,Discs Shop
7198,Discs Shop
3343,Discs Shop
6966,Discs Shop
3459,Pet Shop
3808,Apparel
5224,Apparel
1784,Apparel
6248,Apparel
6072,Apparel
4133,Apparel
6895,Apparel
1104,Apparel
5402,Golf
6248,Golf
6309,Golf
6895,Golf
3808,Fan Shop
5402,Fan Shop
7197,Discs Shop
2414,Discs Shop
6354,Footwear
7526,Apparel
3051,Apparel
2808,Apparel
5218,Apparel
4122,Apparel
1059,Apparel
4517,Apparel
5342,Apparel
3983,Apparel
2118,Apparel
6007,Apparel
1637,Apparel
2836,Apparel
3983,Golf
1118,Golf
6602,Outdoors
5194,Fan Shop
4653,Fan Shop
3983,Fan Shop
2118,Fan Shop
1441,Fan Shop
2334,Fan Shop
5543,Fan Shop
2836,Fan Shop
7526,Fan Shop
3957,Fan Shop
737,Apparel
1738,Apparel
737,Fan Shop
3281,Footwear
6280,Apparel
6236,Apparel
7279,Apparel
5627,Golf
5723,Golf
5639,Golf
2130,Footwear
1257,Footwear
6177,Footwear
2582,Footwear
1080,Footwear
5769,Apparel
2085,Apparel
2092,Golf
6626,Golf
6862,Golf
3348,Golf
1312,Golf
855,Golf
3808,Golf
797,Golf
3185,Golf
6734,Golf
3263,Golf
2085,Outdoors
1313,Golf
3065,Footwear
948,Footwear
7450,Footwear
1266,Apparel
158,Golf
4440,Golf
1335,Golf
6317,Golf
6007,Golf
1986,Golf
3451,Golf
34,Golf
1350,Golf
6866,Golf
3949,Golf
4893,Golf
3167,Fan Shop
558,Footwear
6160,Apparel
4990,Apparel
5387,Apparel
6242,Apparel
7018,Apparel
44,Golf
2472,Golf
2507,Golf
3698,Outdoors
2724,Outdoors
4935,Outdoors
5402,Apparel
5342,Footwear
315,Footwear
4766,Apparel
6314,Golf
4517,Golf
1441,Golf
4645,Golf
3832,Golf
3832,Outdoors
6630,Apparel
3530,Footwear
7279,Footwear
3241,Apparel
444,Footwear
797,Footwear
2950,Footwear
7096,Footwear
3185,Footwear
8090,Footwear
3808,Footwear
5495,Footwear
1919,Apparel
3892,Apparel
5757,Golf
314,Golf
4382,Golf
808,Golf
4092,Golf
7102,Golf
2582,Golf
1993,Golf
4078,Golf
1919,Golf
5530,Outdoors
4137,Fan Shop
5663,Footwear
3733,Footwear
5604,Footwear
5598,Apparel
6317,Apparel
3367,Golf
451,Golf
4296,Golf
3733,Golf
6962,Golf
3950,Golf
6168,Outdoors
1350,Outdoors
436,Golf
4653,Golf
5376,Footwear
5387,Footwear
6492,Footwear
5303,Apparel
7179,Apparel
6247,Golf
5642,Golf
5556,Golf
7523,Golf
4232,Golf
732,Golf
4133,Golf
602,Golf
5402,Outdoors
1348,Fitness
4645,Footwear
158,Footwear
4226,Footwear
4766,Footwear
1441,Apparel
1118,Apparel
3142,Golf
4090,Golf
7526,Golf
5071,Golf
5770,Golf
5082,Footwear
451,Footwear
1655,Golf
4694,Footwear
6776,Golf
6236,Golf
4182,Golf
7279,Outdoors
6067,Footwear
4137,Footwear
237,Footwear
201,Apparel
6626,Apparel
4908,Golf
867,Golf
5224,Golf
5530,Golf
3863,Golf
4729,Golf
6179,Outdoors
201,Fitness
1752,Golf
49,Footwear
3672,Footwear
585,Footwear
6317,Footwear
6168,Footwear
6905,Apparel
6443,Apparel
6056,Apparel
274,Golf
3395,Golf
6086,Golf
315,Golf
6056,Golf
7479,Golf
3441,Golf
5663,Golf
274,Outdoors
4077,Outdoors
3680,Footwear
4536,Footwear
3949,Apparel
4677,Apparel
6078,Footwear
558,Apparel
1323,Apparel
6160,Golf
905,Golf
4935,Golf
155,Golf
3634,Outdoors
2040,Outdoors
2996,Golf
2996,Outdoors
